0,Time,Internal Clock,MSG
2023-03-08,01:02:41/1/Internal event
2023-03-08,01:02:42/2/Internal event
2023-03-08,01:02:44/3/Internal event
2023-03-08,01:02:45/11/RecFrom:process_3/QueueSize:1
2023-03-08,01:02:46/12/Internal event
2023-03-08,01:02:47/13/Internal event
2023-03-08,01:02:48/19/RecFrom:process_3/QueueSize:3
2023-03-08,01:02:49/21/RecFrom:process_2/QueueSize:4
2023-03-08,01:02:50/22/RecFrom:process_3/QueueSize:3
2023-03-08,01:02:51/23/RecFrom:process_2/QueueSize:2
2023-03-08,01:02:52/24/RecFrom:process_3/QueueSize:3
2023-03-08,01:02:53/30/RecFrom:process_2/QueueSize:2
2023-03-08,01:02:54/34/RecFrom:process_3/QueueSize:3
2023-03-08,01:02:55/39/RecFrom:process_3/QueueSize:3
2023-03-08,01:02:56/41/RecFrom:process_3/QueueSize:3
2023-03-08,01:02:57/43/RecFrom:process_3/QueueSize:2
2023-03-08,01:02:58/47/RecFrom:process_3/QueueSize:1
2023-03-08,01:02:59/57/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:00/58/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:01/59/Internal event
2023-03-08,01:03:02/65/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:03/68/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:04/69/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:05/74/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:06/75/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:07/80/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:08/84/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:09/85/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:10/92/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:11/96/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:12/97/Internal event
2023-03-08,01:03:13/100/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:14/101/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:15/102/Internal event
2023-03-08,01:03:16/105/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:17/106/Internal event
2023-03-08,01:03:18/107/Sent to machine_1
2023-03-08,01:03:19/108/Internal event
2023-03-08,01:03:20/120/RecFrom:process_2/QueueSize:2
2023-03-08,01:03:21/124/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:22/125/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:23/132/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:24/133/Internal event
2023-03-08,01:03:26/134/Internal event
2023-03-08,01:03:27/139/RecFrom:process_2/QueueSize:3
2023-03-08,01:03:28/143/RecFrom:process_3/QueueSize:3
2023-03-08,01:03:29/144/RecFrom:process_2/QueueSize:3
2023-03-08,01:03:30/147/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:31/148/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:32/157/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:33/159/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:34/163/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:35/167/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:36/168/Sent to machine_2
2023-03-08,01:03:37/169/RecFrom:process_2/QueueSize:2
2023-03-08,01:03:38/170/RecFrom:process_2/QueueSize:2
2023-03-08,01:03:39/177/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:40/181/RecFrom:process_3/QueueSize:3
2023-03-08,01:03:41/182/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:42/183/RecFrom:process_3/QueueSize:2
2023-03-08,01:03:43/188/RecFrom:process_2/QueueSize:1
2023-03-08,01:03:44/197/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:45/198/Internal event
2023-03-08,01:03:46/202/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:47/206/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:48/211/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:49/214/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:50/216/RecFrom:process_3/QueueSize:1
2023-03-08,01:03:51/218/RecFrom:process_3/QueueSize:2
